imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
23694,http://www.imdb.com/title/tt23694,White Zombie (1932),6.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODU3MDI1OF5BMl5BanBnXkFtZTgwODY4NzYwMjE@._V1._CR81.88333129882812,101.53334045410156,1038,1572.249984741211_UX182_CR0,0,182,268_AL_.jpg"
66639,http://www.imdb.com/title/tt66639,Gishiki (1971),7.6,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmNkYzMyNzMtZTE0YS00MjJiLWI5NzgtNTU2MjNmMmRmNWU1XkEyXkFqcGdeQXVyNjUwMTQ4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1291548,http://www.imdb.com/title/tt1291548,Demain dÌ¬s l'aube (2009),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMDYxMDY0NF5BMl5BanBnXkFtZTcwNjM5NzQ0Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5121000,http://www.imdb.com/title/tt5121000,Aligarh (2015),7.8,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDUzYTRjMDAtNDkwMi00ZWY1LWI1OWEtM2VjY2NjNzNhOTRmXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY268_CR1,0,182,268_AL_.jpg"
424359,http://www.imdb.com/title/tt424359,A Poem Is a Naked Person (1974),7.2,Documentary|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTIxYzUxNWUtMzlhNi00YTYwLTk5MjgtZmQ3MDczMzk2ZWEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
84873,http://www.imdb.com/title/tt84873,Vokzal dlya dvoikh (1983),7.9,Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDY2MTRiNzUtY2ZiZS00NmNiLWFiZDEtYzdlMjcwNmNhMzA5XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR4,0,182,268_AL_.jpg"
1878942,http://www.imdb.com/title/tt1878942,Date and Switch (2014),5.8,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwODUzOTQ5Nl5BMl5BanBnXkFtZTgwNzAwMjc5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
485241,http://www.imdb.com/title/tt485241,"Je vais bien, ne t'en fais pas (2006)",7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDU1MzhjMTktOGQ1NS00ZDIyLWEwYTgtNzhhNmQyNDgyNTRmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR7,0,182,268_AL_.jpg"
52169,http://www.imdb.com/title/tt52169,The Screaming Skull (1958),3.4,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0Nzk1MjU2Nl5BMl5BanBnXkFtZTcwNzkyMTM4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
1266542,http://www.imdb.com/title/tt1266542,The Break-Up Artist (2009),4.9,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3OTIzODMyOF5BMl5BanBnXkFtZTcwMDAwMjM5MQ@@._V1_UY268_CR110,0,182,268_AL_.jpg"
2042432,http://www.imdb.com/title/tt2042432,Wo 11 (2011),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwOTYyMTU1NF5BMl5BanBnXkFtZTgwOTQ4MzE2MDE@._V1_UY268_CR6,0,182,268_AL_.jpg"
1570964,http://www.imdb.com/title/tt1570964,Curious George: A Very Monkey Christmas (2009),6.4,Animation|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjM4NDczNzgzM15BMl5BanBnXkFtZTgwODUzNDA2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg"
2305051,http://www.imdb.com/title/tt2305051,Wild (2014),7.1,Adventure|Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNzI2MDc1Ml5BMl5BanBnXkFtZTgwOTU5NTYxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
1287878,http://www.imdb.com/title/tt1287878,Shi (2010),7.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNjI0Mjk3OV5BMl5BanBnXkFtZTcwNzQ4Nzc0NA@@._V1_UY268_CR3,0,182,268_AL_.jpg"
179477,http://www.imdb.com/title/tt179477,Storm Catcher (1999),4.2,Action|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4Mjk0NTA2MV5BMl5BanBnXkFtZTcwMTI4OTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
67601,http://www.imdb.com/title/tt67601,The Possession of Joel Delaney (1972),5.9,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzYTQ4MmQtMDFjNi00NTE2LThhMDQtNDZmNzRmMmY0Mzg2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
4967094,http://www.imdb.com/title/tt4967094,Our Times (2015),7.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjYzOTVkMjQtZTY1My00MzJlLWE5NmQtZWE5NGY4NjZkMmQ0XkEyXkFqcGdeQXVyNjQ1OTAwMzc@._V1_UY268_CR5,0,182,268_AL_.jpg"
102598,http://www.imdb.com/title/tt102598,Only the Lonely (1991),6.3,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2ODU5Mzg1OF5BMl5BanBnXkFtZTcwODEzMTkyMQ@@._V1_UY268_CR16,0,182,268_AL_.jpg"
775480,http://www.imdb.com/title/tt775480,Hellphone (2007),5,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzJmYzFmNzItOThmZi00MjUxLTk4ZDQtNjI1NDlkMzQxNDY5XkEyXkFqcGdeQXVyMjAxMTI4Njc@._V1_UY268_CR0,0,182,268_AL_.jpg"
52080,http://www.imdb.com/title/tt52080,Ashes and Diamonds (1958),7.9,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWY3NmI0MmQtYTI0MC00OTkxLThmYTYtMTc1MWQ3NWFiYmY3L2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR1,0,182,268_AL_.jpg"
58142,http://www.imdb.com/title/tt58142,Girl with Green Eyes (1964),6.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NzA1MjY2Nl5BMl5BanBnXkFtZTYwOTQ5NTg5._V1_UY268_CR78,0,182,268_AL_.jpg"
68193,http://www.imdb.com/title/tt68193,The Senator Likes Women (1972),5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwODM0NDM5Nl5BMl5BanBnXkFtZTcwMjQ3OTE1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1482393,http://www.imdb.com/title/tt1482393,Beverly Hills Chihuahua 2 (2011),4.5,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MDU4MzYzNF5BMl5BanBnXkFtZTcwMjg3MjA1NA@@._V1_UY268_CR9,0,182,268_AL_.jpg"
1151309,http://www.imdb.com/title/tt1151309,Bigger Stronger Faster* (2008),7.6,Documentary|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BODEyNzczNTM1MV5BMl5BanBnXkFtZTcwNTI5NTE3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
3317208,http://www.imdb.com/title/tt3317208,Anesthesia (2015),6.1,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDUyMjgxNzQ4NV5BMl5BanBnXkFtZTgwNzkzMDA1NzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
4883124,http://www.imdb.com/title/tt4883124,Apparition (2015),4,Fantasy|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTUyOTQzOTk4NV5BMl5BanBnXkFtZTgwNDE0MDM1NTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
51638,http://www.imdb.com/title/tt51638,From the Earth to the Moon (1958),5.1,Adventure|Fantasy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzIwNDEwMjI4MF5BMl5BanBnXkFtZTgwMjM1Mjc3NzE@._V1_UY268_CR3,0,182,268_AL_.jpg"
97818,http://www.imdb.com/title/tt97818,Malarek (1988),6.1,Action|Biography,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0OTIwMDM3NV5BMl5BanBnXkFtZTcwNTEzNDMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
113845,http://www.imdb.com/title/tt113845,Money Train (1995),5.6,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDEwNzcyNjkzNl5BMl5BanBnXkFtZTcwNzQyMzYxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
2764784,http://www.imdb.com/title/tt2764784,Phoenix (2014),7.3,Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTc3ODA4MTIxOV5BMl5BanBnXkFtZTgwNTAzOTAxNjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
87699,http://www.imdb.com/title/tt87699,Me'Ahorei Hasoragim (1984),6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxOGY2ZmYtZmUwZC00MjBhLTg1ZmUtNmRkOTBjMjFlYzAyXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_UY268_CR7,0,182,268_AL_.jpg"
134630,http://www.imdb.com/title/tt134630,Duets (2000),6,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNTIxMjg5OV5BMl5BanBnXkFtZTcwNjIxODgyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
89167,http://www.imdb.com/title/tt89167,Fraternity Vacation (1985),4.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ZTJmYWYtZjcwYi00MGZkLWJkNjgtNGMwMTMyYmYwZjg2XkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
1869416,http://www.imdb.com/title/tt1869416,Faroeste Caboclo (2013),6.7,Crime|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NjcwNjk3OF5BMl5BanBnXkFtZTgwNTc4NjU0MzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
446747,http://www.imdb.com/title/tt446747,Mutual Appreciation (2005),6.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwOTMwNTIzN15BMl5BanBnXkFtZTcwNzA0NzYzMQ@@._V1_UY268_CR31,0,182,268_AL_.jpg"
2859246,http://www.imdb.com/title/tt2859246,Rakuen Tsuiho: Expelled from Paradise (2014),6.9,Animation|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMjA2NjA2Ml5BMl5BanBnXkFtZTgwNTA2NTU2MzE@._V1_UY268_CR4,0,182,268_AL_.jpg"
2207112,http://www.imdb.com/title/tt2207112,La route d'Istanbul (2016),6.2,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGVhYjg2MDctY2RiNi00Nzg5LWI5M2YtM2NlMzIxZDVkYjUyXkEyXkFqcGdeQXVyMzE2ODIxNA@@._V1_UY268_CR11,0,182,268_AL_.jpg"
2172095,http://www.imdb.com/title/tt2172095,Det vita folket (2015),4.5,Drama|Mystery|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGU3N2Q3NTYtNTgyZi00NjA5LWFhOWItMjViM2Q4NzAxZDYxXkEyXkFqcGdeQXVyMTQzMjU1NjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
364745,http://www.imdb.com/title/tt364745,Whirlygirl (2006),5.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMTMyNjM0OF5BMl5BanBnXkFtZTgwMTQ5OTk1MDE@._V1_UY268_CR4,0,182,268_AL_.jpg"
24645,http://www.imdb.com/title/tt24645,Tarzan the Fearless (1933),5.3,Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNzg3NjEzN15BMl5BanBnXkFtZTYwOTMwNzg4._V1_UY268_CR2,0,182,268_AL_.jpg"
62012,http://www.imdb.com/title/tt62012,Black on White (1968),6.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTEwOTk4NDU3M15BMl5BanBnXkFtZTcwMTc3Njg3MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
424934,http://www.imdb.com/title/tt424934,Dave Chappelle: For What It's Worth (2004),8.5,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MzY2MDg4NF5BMl5BanBnXkFtZTcwNjQxMjAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
195778,http://www.imdb.com/title/tt195778,Here on Earth (2000),5.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTc3MDk4NTk2Nl5BMl5BanBnXkFtZTcwMzc4NDE1MQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
91942,http://www.imdb.com/title/tt91942,Priklyucheniya Sherloka Kholmsa i doktora Vatsona: Dvadtsatyy vek nachinaetsya,8.1,Crime|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDhjZjJkODMtZjI4My00OWZlLTlkNjItMzk0OTJiODEyMzU5XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg"
242527,http://www.imdb.com/title/tt242527,The Hole (2001),6.2,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MzY2Nzg4Nl5BMl5BanBnXkFtZTcwMDYwNDUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1447500,http://www.imdb.com/title/tt1447500,Magadheera (2009),7.7,Action|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzQxNWE0NjctMzgxZC00NTdlLTkxMWUtNGM1MmRiYjM4ZWIwXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
2375763,http://www.imdb.com/title/tt2375763,What Other Couples Do (2013),6,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzI0OTQzNDM0N15BMl5BanBnXkFtZTgwNDc4MTUzMTE@._V1_UY268_CR251,0,182,268_AL_.jpg"
298131,http://www.imdb.com/title/tt298131,Rosenstrasse (2003),6.8,Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTEwMTQ5NDEzMF5BMl5BanBnXkFtZTcwNDc5NzYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
1675192,http://www.imdb.com/title/tt1675192,Take Shelter (2011),7.4,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzgzODA5MTU3MF5BMl5BanBnXkFtZTcwODY4MDEwNg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
100639,http://www.imdb.com/title/tt100639,Slumber Party Massacre III (1990),4.4,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2RmYjA2MzQtYzk1My00YTNiLWFlZGEtYTEyN2FlNjBhOWVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
1791528,http://www.imdb.com/title/tt1791528,Inherent Vice (2014),6.7,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2ODQ2NzUwMl5BMl5BanBnXkFtZTgwNjU3NTE4MjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
3822614,http://www.imdb.com/title/tt3822614,The Girl Who Talked to Dolphins (2014),7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjU5MTk2NTItYjgyOC00MWJkLTlmZTUtMDIyMjU3ZGVkZjdmXkEyXkFqcGdeQXVyMjMzMzc0MjM@._V1_UY268_CR123,0,182,268_AL_.jpg"
436686,http://www.imdb.com/title/tt436686,Protocols of Zion (2005),6.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMTIwMzA1Nl5BMl5BanBnXkFtZTcwMDI3ODQzMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
2870708,http://www.imdb.com/title/tt2870708,Wish I Was Here (2014),6.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1MTM5NTY2Nl5BMl5BanBnXkFtZTgwODE4OTk4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
2531362,http://www.imdb.com/title/tt2531362,Chariot (2013),5.1,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczOTU3MzA0NF5BMl5BanBnXkFtZTcwNjMyNDg4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
839980,http://www.imdb.com/title/tt839980,Semi-Pro (2008),5.8,Comedy|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MjQ4NTc3M15BMl5BanBnXkFtZTcwMTc3NTg1MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
68187,http://www.imdb.com/title/tt68187,Alabama's Ghost (1973),5.2,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWZjM2VmMWItYjNkOS00MzEyLTg0YzUtNGYyN2EyOWY3NDViXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg"
139984,http://www.imdb.com/title/tt139984,Diamond Girl (1998),6.5,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwMzk1OTc5NV5BMl5BanBnXkFtZTcwMTYzNTA2Mw@@._V1_UY268_CR43,0,182,268_AL_.jpg"
64988,http://www.imdb.com/title/tt64988,Sinful Davey (1969),6,Adventure|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTExNzQ4NzQxOV5BMl5BanBnXkFtZTgwMzUxODk1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
73389,http://www.imdb.com/title/tt73389,Milestones (1975),7.3,Documentary|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MTQzMjUwMV5BMl5BanBnXkFtZTgwNjEzMzIyNjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
2256703,http://www.imdb.com/title/tt2256703,Hitched for the Holidays (2012),6.5,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MDEzNzc3N15BMl5BanBnXkFtZTgwMzg1MzQ2MzE@._V1_UY268_CR3,0,182,268_AL_.jpg"
3183630,http://www.imdb.com/title/tt3183630,O Menino e o Mundo (2013),7.6,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MTAwODg1NF5BMl5BanBnXkFtZTgwMTUyMDQyNzE@._V1_UY268_CR0,0,182,268_AL_.jpg"
80603,http://www.imdb.com/title/tt80603,Death Ship (1980),4.8,Adventure|Horror|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWE0MzFmMzgtMjBjMC00NzVhLTkyMTQtNzJmM2FhM2Y4YjdiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
368688,http://www.imdb.com/title/tt368688,Direct Action (2004),5.1,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNzA0NTYyOV5BMl5BanBnXkFtZTcwODQzMDkyMQ@@._V1_UY268_CR10,0,182,268_AL_.jpg"
119025,http://www.imdb.com/title/tt119025,The Dukes of Hazzard: Reunion! (1997),6.2,Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNjUxMTMzN15BMl5BanBnXkFtZTcwOTI4NTU2MQ@@._V1_UY268_CR19,0,182,268_AL_.jpg"
5824826,http://www.imdb.com/title/tt5824826,#Pellichoopulu (2016),8.4,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2M0ODhlNzAtYTNjMy00MjE0LWI3YjEtYTRmMjAwNmFlOTNlXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UY268_CR3,0,182,268_AL_.jpg"
2332883,http://www.imdb.com/title/tt2332883,Deepsea Challenge 3D (2014),6.8,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5Mjk0NTY3MV5BMl5BanBnXkFtZTgwMjI0OTIxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
419477,http://www.imdb.com/title/tt419477,Bar na Victorii (2004),6.6,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWI5YzlhNGEtMDdkYi00MDdlLTg1ZTYtNjQ4OGUzOTdmYmY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_UY268_CR131,0,182,268_AL_.jpg"
2215515,http://www.imdb.com/title/tt2215515,Aleksandr's Price (2013),4.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxMTQzMDYwNDReQTJeQWpwZ15BbWU3MDc3NjQ5Nzk@._V1_UY268_CR12,0,182,268_AL_.jpg"
24471,http://www.imdb.com/title/tt24471,Private Detective 62 (1933),6.7,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGMwYjUxOTAtOGIwNi00NTU0LWJlYjgtNzZhNDI3ZGY4YTA4L2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
113081,http://www.imdb.com/title/tt113081,Flodder 3 (1995),5.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNDQ5NjA3Nl5BMl5BanBnXkFtZTcwNTMyNzgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
353489,http://www.imdb.com/title/tt353489,Ginger Snaps 2: Unleashed (2004),6.5,Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MTIxMTc0MV5BMl5BanBnXkFtZTcwOTIxMjUyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
2388558,http://www.imdb.com/title/tt2388558,Kidnapped for Christ (2014),7.1,Documentary|Drama|News,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTA5NTcwMDkxOV5BMl5BanBnXkFtZTgwNTkzNDkxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
127349,http://www.imdb.com/title/tt127349,Waking the Dead (2000),6.7,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMTcwMDA1OF5BMl5BanBnXkFtZTYwMTc0NzY4._V1_UY268_CR2,0,182,268_AL_.jpg"
1736633,http://www.imdb.com/title/tt1736633,"Oslo, 31. august (2011)",7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5ODEwOTM0OV5BMl5BanBnXkFtZTcwOTQ3NzI3Nw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
1687241,http://www.imdb.com/title/tt1687241,Sik-gaek: Kim-chi-jeon-jaeng (2010),6.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMzgzMjk2N15BMl5BanBnXkFtZTgwNjk4NDA2MDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
478197,http://www.imdb.com/title/tt478197,Leonard Cohen: I'm Your Man (2005),6.9,Documentary|Biography|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ4NjY1NTg0MF5BMl5BanBnXkFtZTcwNTA2NjEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
419420,http://www.imdb.com/title/tt419420,Adam & Paul (2004),7.1,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxODcxMDYzNV5BMl5BanBnXkFtZTcwNjMwMDM1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
826559,http://www.imdb.com/title/tt826559,The Indian (2007),8,Drama|Family|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MDEzNjYyNl5BMl5BanBnXkFtZTcwOTYwODUzMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
86890,http://www.imdb.com/title/tt86890,L'amour ÌÊ mort (1984),7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNjMxNzk0Nl5BMl5BanBnXkFtZTcwMjMwNzA4MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
339558,http://www.imdb.com/title/tt339558,Raja (2003),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDc2NzAwNF5BMl5BanBnXkFtZTcwMDgwOTM5MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
2302966,http://www.imdb.com/title/tt2302966,i (2015),7.5,Action|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNDk3ODM1N15BMl5BanBnXkFtZTgwMTk1NjU5MzE@._V1_UY268_CR9,0,182,268_AL_.jpg"
187579,http://www.imdb.com/title/tt187579,Le vent de la nuit (1999),6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWIwZjM1MzQtMjdlOC00NmVkLTk1NDEtNzBiNDUzMWVkZTY4XkEyXkFqcGdeQXVyMjAwMzU2MDY@._V1_UY268_CR9,0,182,268_AL_.jpg"
59887,http://www.imdb.com/title/tt59887,Voyage to the Prehistoric Planet (1965),3.6,Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NDU2NTQ3M15BMl5BanBnXkFtZTcwMzY2MDQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
974077,http://www.imdb.com/title/tt974077,Cranford,8.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NzYyNjYwMl5BMl5BanBnXkFtZTcwODA5NDcxMw@@._V1._CR10,0,340,475_UY268_CR5,0,182,268_AL_.jpg"
3889036,http://www.imdb.com/title/tt3889036,Nixon by Nixon: In His Own Words (2014),7.5,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0NjI4ODgwMV5BMl5BanBnXkFtZTgwMzk0NjQ3NTE@._V1_UY268_CR9,0,182,268_AL_.jpg"
2557848,http://www.imdb.com/title/tt2557848,Jay and Silent Bob Go Down Under (2012),6.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY5MTE1ODk2NV5BMl5BanBnXkFtZTcwMDkxNDg4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
83728,http://www.imdb.com/title/tt83728,Chan Is Missing (1982),7.1,Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0MjY1NzIzOV5BMl5BanBnXkFtZTcwODQwOTEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4120176,http://www.imdb.com/title/tt4120176,L'avenir (2016),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2VmYmIzNjMtOWJlNi00MTllLWIyNjMtZGRlZTM5ODI0OGEzL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UY268_CR4,0,182,268_AL_.jpg"
53987,http://www.imdb.com/title/tt53987,Katok i skripka (1961),7.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMTg1MTY5NF5BMl5BanBnXkFtZTcwNDgyMzQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
